tail,private_from,private_basis,date_utc,airport,airport_name,city,region,country,first_heard_utc,last_heard_utc,first_heard_local,sources
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-10,KCOE,Coeur D'Alene Airport - Pappy Boyington Field,Coeur d'Alene,US-ID,US,2026-03-10T17:52:00.200000+00:00,2026-03-10T19:30:35.400000+00:00,2026-03-10 11:52,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-10,KCEF,Westover Metropolitan Airport / Westover Air Reserve Base,Chicopee,US-MA,US,2026-03-10T23:14:07.510000+00:00,2026-03-10T23:16:44.460000+00:00,2026-03-10 19:14,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-12,KCEF,Westover Metropolitan Airport / Westover Air Reserve Base,Chicopee,US-MA,US,2026-03-12T12:06:07.360000+00:00,2026-03-12T12:07:12.300000+00:00,2026-03-12 08:06,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-12,KPWK,Chicago Executive Airport,Chicago/Prospect Heights/Wheeling,US-IL,US,2026-03-12T14:06:36.170000+00:00,2026-03-12T14:06:36.170000+00:00,2026-03-12 09:06,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-13,KHOU,William P. Hobby Airport,Houston,US-TX,US,2026-03-13T18:51:28.120000+00:00,2026-03-13T21:43:06.250000+00:00,2026-03-13 13:51,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-13,KTPA,Tampa International Airport,Tampa,US-FL,US,2026-03-13T23:15:38.450000+00:00,2026-03-13T23:22:59.830000+00:00,2026-03-13 19:15,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-14,KTPA,Tampa International Airport,Tampa,US-FL,US,2026-03-14T14:12:33.570000+00:00,2026-03-14T14:23:47.120000+00:00,2026-03-14 10:12,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-15,KCOS,City of Colorado Springs Municipal Airport,Colorado Springs,US-CO,US,2026-03-15T16:32:42.240000+00:00,2026-03-15T17:03:27.470000+00:00,2026-03-15 10:32,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-15,KBCT,Boca Raton Airport,Boca Raton,US-FL,US,2026-03-15T20:28:22.740000+00:00,2026-03-15T20:32:19.720000+00:00,2026-03-15 16:28,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-15,KSUA,Witham Field,Stuart,US-FL,US,2026-03-15T21:29:41+00:00,2026-03-15T23:33:44.330000+00:00,2026-03-15 17:29,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-17,KSJC,Mineta San Jose International Airport,San Jose,US-CA,US,2026-03-17T00:25:19.230000+00:00,2026-03-17T01:04:29.510000+00:00,2026-03-16 17:25,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-17,KOAK,Oakland San Francisco Bay Airport,Oakland,US-CA,US,2026-03-17T02:18:27.950000+00:00,2026-03-17T02:28:09.380000+00:00,2026-03-16 19:18,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-17,KBJC,Rocky Mountain Metropolitan Airport,Denver,US-CO,US,2026-03-17T04:23:32.960000+00:00,2026-03-17T04:41:17.330000+00:00,2026-03-16 22:23,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-17,KBJC,Rocky Mountain Metropolitan Airport,Denver,US-CO,US,2026-03-17T23:26:20.600000+00:00,2026-03-17T23:29:48.610000+00:00,2026-03-17 17:26,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-18,KBUR,Hollywood Burbank/Bob Hope Airport,Burbank,US-CA,US,2026-03-18T01:25:01.700000+00:00,2026-03-18T01:29:19.040000+00:00,2026-03-17 18:25,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-18,KBUR,Hollywood Burbank/Bob Hope Airport,Burbank,US-CA,US,2026-03-18T15:06:01.430000+00:00,2026-03-18T15:09:51.140000+00:00,2026-03-18 08:06,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-18,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2026-03-18T19:15:30.960000+00:00,2026-03-18T19:16:57.330000+00:00,2026-03-18 12:15,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-19,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2026-03-19T17:50:56.080000+00:00,2026-03-19T18:17:35.220000+00:00,2026-03-19 10:50,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-19,KTUS,Tucson International Airport,Tucson,US-AZ,US,2026-03-19T23:02:14.970000+00:00,2026-03-19T23:48:54.950000+00:00,2026-03-19 16:02,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-20,KEGE,Eagle County Regional Airport,Eagle,US-CO,US,2026-03-20T01:22:14.740000+00:00,2026-03-20T01:22:14.740000+00:00,2026-03-19 19:22,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-20,KTPA,Tampa International Airport,Tampa,US-FL,US,2026-03-20T20:22:35.180000+00:00,2026-03-20T20:32:07.110000+00:00,2026-03-20 16:22,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-21,KSUA,Witham Field,Stuart,US-FL,US,2026-03-21T18:04:48.510000+00:00,2026-03-21T20:21:49.700000+00:00,2026-03-21 14:04,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-21,KTTN,Trenton Mercer Airport,Ewing Township,US-NJ,US,2026-03-21T22:29:09.820000+00:00,2026-03-21T22:39:45.870000+00:00,2026-03-21 18:29,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-23,KTTN,Trenton Mercer Airport,Ewing Township,US-NJ,US,2026-03-23T21:02:39.650000+00:00,2026-03-23T21:05:09.670000+00:00,2026-03-23 17:02,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-24,CO47,Goldys Field,Gypsum,US-CO,US,2026-03-24T15:42:37.960000+00:00,2026-03-24T15:45:46.150000+00:00,2026-03-24 09:42,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-24,KTEB,Teterboro Airport,Teterboro,US-NJ,US,2026-03-24T18:56:40.300000+00:00,2026-03-24T19:10:34.090000+00:00,2026-03-24 14:56,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-25,KTEB,Teterboro Airport,Teterboro,US-NJ,US,2026-03-25T18:06:05.900000+00:00,2026-03-25T18:22:20.550000+00:00,2026-03-25 14:06,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-28,KBCT,Boca Raton Airport,Boca Raton,US-FL,US,2026-03-28T08:43:49.690000+00:00,2026-03-28T08:44:14.040000+00:00,2026-03-28 04:43,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-29,KBCT,Boca Raton Airport,Boca Raton,US-FL,US,2026-03-29T18:58:15.990000+00:00,2026-03-29T19:04:45.210000+00:00,2026-03-29 14:58,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-03-30,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2026-03-30T01:35:12.400000+00:00,2026-03-30T01:36:59.360000+00:00,2026-03-29 18:35,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-01,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2026-04-01T22:39:00.610000+00:00,2026-04-01T22:47:04.130000+00:00,2026-04-01 15:39,adsbexchange-samples;airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-02,KMDW,Chicago Midway International Airport,Chicago,US-IL,US,2026-04-02T01:19:47.800000+00:00,2026-04-02T01:23:40.950000+00:00,2026-04-01 20:19,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-02,KBCT,Boca Raton Airport,Boca Raton,US-FL,US,2026-04-02T18:54:42.660000+00:00,2026-04-02T19:50:12.210000+00:00,2026-04-02 14:54,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-03,LEBL,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES-CT,ES,2026-04-03T10:53:39.820000+00:00,2026-04-03T10:56:46.350000+00:00,2026-04-03 06:53,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-04,LEBL,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES-CT,ES,2026-04-04T11:07:43.250000+00:00,2026-04-04T11:24:43.790000+00:00,2026-04-04 07:07,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-06,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2026-04-06T22:34:40.770000+00:00,2026-04-06T22:39:28.720000+00:00,2026-04-06 15:34,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-07,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2026-04-07T16:23:49.120000+00:00,2026-04-07T16:47:46.490000+00:00,2026-04-07 09:23,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-09,KFTW,Fort Worth Meacham International Airport,Fort Worth,US-TX,US,2026-04-09T22:27:34.300000+00:00,2026-04-09T22:31:16+00:00,2026-04-09 17:27,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-10,KFTW,Fort Worth Meacham International Airport,Fort Worth,US-TX,US,2026-04-10T12:15:16.820000+00:00,2026-04-10T12:22:12.460000+00:00,2026-04-10 07:15,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-10,KIWA,Mesa Gateway Airport,Mesa,US-AZ,US,2026-04-10T14:17:21.260000+00:00,2026-04-10T15:09:03.690000+00:00,2026-04-10 07:17,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-11,KFTW,Fort Worth Meacham International Airport,Fort Worth,US-TX,US,2026-04-11T15:39:06.440000+00:00,2026-04-11T16:03:00.310000+00:00,2026-04-11 10:39,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-11,KIWA,Mesa Gateway Airport,Mesa,US-AZ,US,2026-04-11T17:56:27.660000+00:00,2026-04-11T18:02:16.640000+00:00,2026-04-11 10:56,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-11,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2026-04-11T20:31:32.580000+00:00,2026-04-11T20:53:45.240000+00:00,2026-04-11 13:31,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-12,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2026-04-12T15:47:43.900000+00:00,2026-04-12T15:57:39.740000+00:00,2026-04-12 08:47,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-12,KSUA,Witham Field,Stuart,US-FL,US,2026-04-12T22:01:05.910000+00:00,2026-04-12T23:33:00.650000+00:00,2026-04-12 18:01,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-13,KTEB,Teterboro Airport,Teterboro,US-NJ,US,2026-04-13T04:46:09.050000+00:00,2026-04-13T04:49:53.140000+00:00,2026-04-13 00:46,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-14,KTEB,Teterboro Airport,Teterboro,US-NJ,US,2026-04-14T22:18:08.960000+00:00,2026-04-14T22:29:34.880000+00:00,2026-04-14 18:18,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-15,KORL,Orlando Executive Airport,Orlando,US-FL,US,2026-04-15T00:35:15.200000+00:00,2026-04-15T00:39:44.850000+00:00,2026-04-14 20:35,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-17,KMDW,Chicago Midway International Airport,Chicago,US-IL,US,2026-04-17T20:04:45.310000+00:00,2026-04-17T20:27:51.340000+00:00,2026-04-17 15:04,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-18,KPWK,Chicago Executive Airport,Chicago/Prospect Heights/Wheeling,US-IL,US,2026-04-18T18:06:16.400000+00:00,2026-04-18T18:06:17.410000+00:00,2026-04-18 13:06,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-20,KMDW,Chicago Midway International Airport,Chicago,US-IL,US,2026-04-20T18:34:18.020000+00:00,2026-04-20T20:49:37.500000+00:00,2026-04-20 13:34,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-21,KLAS,Harry Reid International Airport,Las Vegas,US-NV,US,2026-04-21T22:55:56.470000+00:00,2026-04-21T23:06:57.130000+00:00,2026-04-21 15:55,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-22,KLAS,Harry Reid International Airport,Las Vegas,US-NV,US,2026-04-22T15:49:28.550000+00:00,2026-04-22T15:54:40.870000+00:00,2026-04-22 08:49,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-22,KIND,Indianapolis International Airport,Indianapolis,US-IN,US,2026-04-22T18:54:22.460000+00:00,2026-04-22T21:37:04.350000+00:00,2026-04-22 14:54,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-23,KPBI,President Donald J. Trump International Airport,West Palm Beach,US-FL,US,2026-04-23T17:48:36.400000+00:00,2026-04-23T17:50:34.520000+00:00,2026-04-23 13:48,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-24,KPBI,President Donald J. Trump International Airport,West Palm Beach,US-FL,US,2026-04-24T13:58:20.610000+00:00,2026-04-24T14:00:38.880000+00:00,2026-04-24 09:58,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-24,KBAZ,New Braunfels National Airport,New Braunfels,US-TX,US,2026-04-24T16:43:19.420000+00:00,2026-04-24T17:54:15.880000+00:00,2026-04-24 11:43,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-24,KTEB,Teterboro Airport,Teterboro,US-NJ,US,2026-04-24T21:04:08.560000+00:00,2026-04-24T21:31:52.970000+00:00,2026-04-24 17:04,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-25,KTEB,Teterboro Airport,Teterboro,US-NJ,US,2026-04-25T03:14:16.720000+00:00,2026-04-25T03:46:38.650000+00:00,2026-04-24 23:14,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-25,KBAZ,New Braunfels National Airport,New Braunfels,US-TX,US,2026-04-25T07:05:26.750000+00:00,2026-04-25T07:08:12.310000+00:00,2026-04-25 02:05,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-26,KBAZ,New Braunfels National Airport,New Braunfels,US-TX,US,2026-04-26T14:17:16.160000+00:00,2026-04-26T14:22:44.370000+00:00,2026-04-26 09:17,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-26,KPBI,President Donald J. Trump International Airport,West Palm Beach,US-FL,US,2026-04-26T16:24:56.850000+00:00,2026-04-26T18:02:03.100000+00:00,2026-04-26 12:24,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-30,KVNY,Van Nuys Airport,Van Nuys,US-CA,US,2026-04-30T00:41:00.690000+00:00,2026-04-30T00:45:25.620000+00:00,2026-04-29 17:41,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-30,KVNY,Van Nuys Airport,Van Nuys,US-CA,US,2026-04-30T17:24:51.060000+00:00,2026-04-30T17:33:50.690000+00:00,2026-04-30 10:24,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-04-30,KTEB,Teterboro Airport,Teterboro,US-NJ,US,2026-04-30T21:58:34.990000+00:00,2026-04-30T22:19:01.810000+00:00,2026-04-30 17:58,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-05-02,KTEB,Teterboro Airport,Teterboro,US-NJ,US,2026-05-02T19:15:53.250000+00:00,2026-05-02T19:21:31.540000+00:00,2026-05-02 15:15,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-05-03,KBOS,Boston Logan International Airport,Boston,US-MA,US,2026-05-03T17:55:09.060000+00:00,2026-05-03T18:41:59.810000+00:00,2026-05-03 13:55,airplanes-live
N102DZ,2025-12-02,FAA LADD flag appears between 2025-12-01 and 2026-04-01 (ADS-B Exchange DB); FlightAware block visible 2026-01-14 (Wayback),2026-05-04,KSNA,John Wayne Orange County International Airport,Santa Ana,US-CA,US,2026-05-04T01:20:03.290000+00:00,2026-05-04T01:57:07.150000+00:00,2026-05-03 18:20,airplanes-live
